Año;Sexo;Código Localidad;Localidad;Grupo de edad;Régimen Aseguramiento;Código CIE10;Descripción causa básica de muerte;Grupo condición crónica;Muertes total
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;102
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I249;ENFERMEDAD ISQUEMICA AGUDA DEL CORAZON, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I251;ENFERMEDAD ATEROSCLEROTICA DEL CORAZON;Enfermedades cardiocerebrovasculares;5
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I259;ENFERMEDAD ISQUEMIA CRONICA DEL CORAZON, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;4
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I500;NSUFICIENCIA CARDIACA CONGESTIVA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I608;OTRAS HEMORRAGIAS SUBARACNOIDEAS;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I609;HEMORRAGIA SUBARACNOIDEA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;5
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I619;HEMORRAGIA INTRAENCEFALICA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;6
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I639;NFARTO CEREBRAL, NO ESPECIFICADO;Enfermedades cardiocerebrovasculares;4
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I64X;ACCIDENTE VASCULAR ENCEFALICO AGUDO, NO ESPECIFICADO COMO HEMORRAGICO O ISQUEMICO;Enfermedades cardiocerebrovasculares;7
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I671;ANEURISMA CEREBRAL, SIN RUPTURA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I678;OTRAS ENFERMEDADES CEREBROVASCULARES ESPECIFICADAS;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I679;ENFERMEDAD CEREBROVASCULAR, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I693;SECUELAS DE INFARTO CEREBRAL;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Contributivo;I694;SECUELAS DE ACCIDENTE VASCULAR ENCÉFALICO, NO ESPECIFICADO COMO HEMORRÁGICO O ISQUÉMICO;Enfermedades cardiocerebrovasculares;5
2014;Masculino;21;Distrito;55 a 59 años;Excepcion;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;4
2014;Masculino;21;Distrito;55 a 59 años;Excepcion;I251;ENFERMEDAD ATEROSCLEROTICA DEL CORAZON;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;No Asegurado;I119;ENFERMEDAD CARDIACA HIPERTENSIVA SIN INSUFICIENCIA CARDIACA (CONGESTIVA);Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;55 a 59 años;No Asegurado;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;17
2014;Masculino;21;Distrito;55 a 59 años;No Asegurado;I609;HEMORRAGIA SUBARACNOIDEA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;55 a 59 años;No Asegurado;I613;HEMORRAGIA INTRAENCEFALICA EN TALLO CEREBRAL;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;No Asegurado;I618;OTRAS HEMORRAGIAS INTRAENCEFALICAS;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;No Asegurado;I619;HEMORRAGIA INTRAENCEFALICA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Sin dato;I10X;HIPERTENSION ESENCIAL (PRIMARIA);Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Sin dato;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;7
2014;Masculino;21;Distrito;55 a 59 años;Sin dato;I251;ENFERMEDAD ATEROSCLEROTICA DEL CORAZON;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;55 a 59 años;Sin dato;I500;NSUFICIENCIA CARDIACA CONGESTIVA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Sin dato;I601;HEMORRAGIA SUBARACNOIDEA DE ARTERIA CEREBRAL MEDIA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Sin dato;I609;HEMORRAGIA SUBARACNOIDEA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I110;ENFERMEDAD CARDIACA HIPERTENSIVA CON INSUFICIENCIA CARDIACA (CONGESTIVA);Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I120;ENFERMEDAD RENAL HIPERTENSIVA CON INSUFICIENCIA RENAL;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;42
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I251;ENFERMEDAD ATEROSCLEROTICA DEL CORAZON;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I259;ENFERMEDAD ISQUEMIA CRONICA DEL CORAZON, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I500;NSUFICIENCIA CARDIACA CONGESTIVA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I609;HEMORRAGIA SUBARACNOIDEA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I615;HEMORRAGIA INTRAENCEFALICA, INTRAVENTRICULAR;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I619;HEMORRAGIA INTRAENCEFALICA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I639;NFARTO CEREBRAL, NO ESPECIFICADO;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I64X;ACCIDENTE VASCULAR ENCEFALICO AGUDO, NO ESPECIFICADO COMO HEMORRAGICO O ISQUEMICO;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I678;OTRAS ENFERMEDADES CEREBROVASCULARES ESPECIFICADAS;Enfermedades cardiocerebrovasculares;4
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I679;ENFERMEDAD CEREBROVASCULAR, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;55 a 59 años;Subsidiado;I694;SECUELAS DE ACCIDENTE VASCULAR ENCÉFALICO, NO ESPECIFICADO COMO HEMORRÁGICO O ISQUÉMICO;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I10X;HIPERTENSION ESENCIAL (PRIMARIA);Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I110;ENFERMEDAD CARDIACA HIPERTENSIVA CON INSUFICIENCIA CARDIACA (CONGESTIVA);Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I120;ENFERMEDAD RENAL HIPERTENSIVA CON INSUFICIENCIA RENAL;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I132;ENFERMEDAD CARDIORRENAL HIPERTENSIVA CON INSUFICIENCIA CARDÍACA (CONGESTIVA) E INSUFICIENCIA RENAL;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I213;NFARTO TRANSMURAL AGUDO DEL MIOCARDIO, DE SITIO NO ESPECIFICADO;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;99
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I249;ENFERMEDAD ISQUEMICA AGUDA DEL CORAZON, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;4
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I251;ENFERMEDAD ATEROSCLEROTICA DEL CORAZON;Enfermedades cardiocerebrovasculares;6
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I255;CARDIOMIOPATIA ISQUEMICA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I258;OTRAS FORMAS DE ENFERMEDAD ISQUEMICA CRONICA DEL CORAZON;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I259;ENFERMEDAD ISQUEMIA CRONICA DEL CORAZON, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I500;NSUFICIENCIA CARDIACA CONGESTIVA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I608;OTRAS HEMORRAGIAS SUBARACNOIDEAS;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I609;HEMORRAGIA SUBARACNOIDEA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;8
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I619;HEMORRAGIA INTRAENCEFALICA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;6
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I629;HEMORRAGIA INTRACRANEAL (NO TRAUMATICA), NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I635;NFARTO CEREBRAL DEBIDO A OCLUSION O ESTENOSIS NO ESPECIFICADA DE ARTERIAS CEREBRALES;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I639;NFARTO CEREBRAL, NO ESPECIFICADO;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I64X;ACCIDENTE VASCULAR ENCEFALICO AGUDO, NO ESPECIFICADO COMO HEMORRAGICO O ISQUEMICO;Enfermedades cardiocerebrovasculares;4
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I678;OTRAS ENFERMEDADES CEREBROVASCULARES ESPECIFICADAS;Enfermedades cardiocerebrovasculares;6
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I679;ENFERMEDAD CEREBROVASCULAR, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I694;SECUELAS DE ACCIDENTE VASCULAR ENCÉFALICO, NO ESPECIFICADO COMO HEMORRÁGICO O ISQUÉMICO;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Contributivo;I698;SECUELAS DE OTRAS ENFERMEDADES CEREBROVASCULARES Y DE LAS NO ESPECIFICADAS;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Especial;I10X;HIPERTENSION ESENCIAL (PRIMARIA);Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Excepcion;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;8
2014;Masculino;21;Distrito;60 a 64 años;Excepcion;I678;OTRAS ENFERMEDADES CEREBROVASCULARES ESPECIFICADAS;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;No Asegurado;I110;ENFERMEDAD CARDIACA HIPERTENSIVA CON INSUFICIENCIA CARDIACA (CONGESTIVA);Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;No Asegurado;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;14
2014;Masculino;21;Distrito;60 a 64 años;No Asegurado;I251;ENFERMEDAD ATEROSCLEROTICA DEL CORAZON;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;No Asegurado;I602;HEMORRAGIA SUBARACNOIDEA DE ARTERIA COMUNICANTE ANTERIOR;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;No Asegurado;I619;HEMORRAGIA INTRAENCEFALICA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;5
2014;Masculino;21;Distrito;60 a 64 años;No Asegurado;I678;OTRAS ENFERMEDADES CEREBROVASCULARES ESPECIFICADAS;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Sin dato;I119;ENFERMEDAD CARDIACA HIPERTENSIVA SIN INSUFICIENCIA CARDIACA (CONGESTIVA);Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Sin dato;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;7
2014;Masculino;21;Distrito;60 a 64 años;Sin dato;I251;ENFERMEDAD ATEROSCLEROTICA DEL CORAZON;Enfermedades cardiocerebrovasculares;3
2014;Masculino;21;Distrito;60 a 64 años;Sin dato;I259;ENFERMEDAD ISQUEMIA CRONICA DEL CORAZON, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;3
2014;Masculino;21;Distrito;60 a 64 años;Sin dato;I600;HEMORRAGIA SUBARACNOIDEA DE SIFON Y BIFURCACION CAROTIDEA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Sin dato;I620;HEMORRAGIA SUBDURAL (AGUDA) (NO TRAUMATICA);Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I110;ENFERMEDAD CARDIACA HIPERTENSIVA CON INSUFICIENCIA CARDIACA (CONGESTIVA);Enfermedades cardiocerebrovasculares;3
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I120;ENFERMEDAD RENAL HIPERTENSIVA CON INSUFICIENCIA RENAL;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I210;NFARTO TRANSMURAL AGUDO DEL MIOCARDIO DE LA PARED ANTERIOR;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;72
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I249;ENFERMEDAD ISQUEMICA AGUDA DEL CORAZON, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;5
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I251;ENFERMEDAD ATEROSCLEROTICA DEL CORAZON;Enfermedades cardiocerebrovasculares;8
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I259;ENFERMEDAD ISQUEMIA CRONICA DEL CORAZON, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I609;HEMORRAGIA SUBARACNOIDEA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;6
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I610;HEMORRAGIA INTRACEREBRAL EN HEMISFERIO, SUBCORTICAL;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I618;OTRAS HEMORRAGIAS INTRAENCEFALICAS;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I619;HEMORRAGIA INTRAENCEFALICA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;8
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I629;HEMORRAGIA INTRACRANEAL (NO TRAUMATICA), NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I633;NFARTO CEREBRAL DEBIDO A TROMBOSIS DE ARTERIAS CEREBRALES;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I64X;ACCIDENTE VASCULAR ENCEFALICO AGUDO, NO ESPECIFICADO COMO HEMORRAGICO O ISQUEMICO;Enfermedades cardiocerebrovasculares;3
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I678;OTRAS ENFERMEDADES CEREBROVASCULARES ESPECIFICADAS;Enfermedades cardiocerebrovasculares;3
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I679;ENFERMEDAD CEREBROVASCULAR, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;60 a 64 años;Subsidiado;I691;SECUELAS DE HEMORRAGIA INTRAENCEFALICA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I10X;HIPERTENSION ESENCIAL (PRIMARIA);Enfermedades cardiocerebrovasculares;4
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I110;ENFERMEDAD CARDIACA HIPERTENSIVA CON INSUFICIENCIA CARDIACA (CONGESTIVA);Enfermedades cardiocerebrovasculares;6
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I119;ENFERMEDAD CARDIACA HIPERTENSIVA SIN INSUFICIENCIA CARDIACA (CONGESTIVA);Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I120;ENFERMEDAD RENAL HIPERTENSIVA CON INSUFICIENCIA RENAL;Enfermedades cardiocerebrovasculares;6
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I130;ENFERMEDAD CARDIORRENAL HIPERTENSIVA CON INSUFICIENCIA CARDIACA (CONGESTIVA);Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I132;ENFERMEDAD CARDIORRENAL HIPERTENSIVA CON INSUFICIENCIA CARDÍACA (CONGESTIVA) E INSUFICIENCIA RENAL;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I210;NFARTO TRANSMURAL AGUDO DEL MIOCARDIO DE LA PARED ANTERIOR;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I211;NFARTO TRANSMURAL AGUDO DEL MIOCARDIO DE LA PARED INFERIOR;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I212;NFARTO AGUDO TRANSMURAL DEL MIOCARDIO DE OTROS SITIOS;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I213;NFARTO TRANSMURAL AGUDO DEL MIOCARDIO, DE SITIO NO ESPECIFICADO;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;127
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I249;ENFERMEDAD ISQUEMICA AGUDA DEL CORAZON, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;5
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I251;ENFERMEDAD ATEROSCLEROTICA DEL CORAZON;Enfermedades cardiocerebrovasculares;17
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I255;CARDIOMIOPATIA ISQUEMICA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I259;ENFERMEDAD ISQUEMIA CRONICA DEL CORAZON, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;5
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I500;NSUFICIENCIA CARDIACA CONGESTIVA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I608;OTRAS HEMORRAGIAS SUBARACNOIDEAS;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I609;HEMORRAGIA SUBARACNOIDEA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;8
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I613;HEMORRAGIA INTRAENCEFALICA EN TALLO CEREBRAL;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I619;HEMORRAGIA INTRAENCEFALICA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;9
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I620;HEMORRAGIA SUBDURAL (AGUDA) (NO TRAUMATICA);Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I632;NFARTO CEREBRAL DEBIDO A OCLUSION O ESTENOSIS NO ESPECIFICADA DE ARTERIAS PRECEREBRALES;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I638;OTROS INFARTOS CEREBRALES;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I639;NFARTO CEREBRAL, NO ESPECIFICADO;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I64X;ACCIDENTE VASCULAR ENCEFALICO AGUDO, NO ESPECIFICADO COMO HEMORRAGICO O ISQUEMICO;Enfermedades cardiocerebrovasculares;7
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I671;ANEURISMA CEREBRAL, SIN RUPTURA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I678;OTRAS ENFERMEDADES CEREBROVASCULARES ESPECIFICADAS;Enfermedades cardiocerebrovasculares;4
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I679;ENFERMEDAD CEREBROVASCULAR, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I691;SECUELAS DE HEMORRAGIA INTRAENCEFALICA;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I693;SECUELAS DE INFARTO CEREBRAL;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I694;SECUELAS DE ACCIDENTE VASCULAR ENCÉFALICO, NO ESPECIFICADO COMO HEMORRÁGICO O ISQUÉMICO;Enfermedades cardiocerebrovasculares;4
2014;Masculino;21;Distrito;65 a 69 años;Contributivo;I698;SECUELAS DE OTRAS ENFERMEDADES CEREBROVASCULARES Y DE LAS NO ESPECIFICADAS;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Especial;I251;ENFERMEDAD ATEROSCLEROTICA DEL CORAZON;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Excepcion;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;16
2014;Masculino;21;Distrito;65 a 69 años;No Asegurado;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;13
2014;Masculino;21;Distrito;65 a 69 años;No Asegurado;I251;ENFERMEDAD ATEROSCLEROTICA DEL CORAZON;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;No Asegurado;I609;HEMORRAGIA SUBARACNOIDEA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;No Asegurado;I619;HEMORRAGIA INTRAENCEFALICA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;No Asegurado;I678;OTRAS ENFERMEDADES CEREBROVASCULARES ESPECIFICADAS;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;65 a 69 años;Sin dato;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;5
2014;Masculino;21;Distrito;65 a 69 años;Sin dato;I251;ENFERMEDAD ATEROSCLEROTICA DEL CORAZON;Enfermedades cardiocerebrovasculares;4
2014;Masculino;21;Distrito;65 a 69 años;Sin dato;I259;ENFERMEDAD ISQUEMIA CRONICA DEL CORAZON, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Sin dato;I609;HEMORRAGIA SUBARACNOIDEA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Sin dato;I618;OTRAS HEMORRAGIAS INTRAENCEFALICAS;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Sin dato;I619;HEMORRAGIA INTRAENCEFALICA, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Subsidiado;I10X;HIPERTENSION ESENCIAL (PRIMARIA);Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;65 a 69 años;Subsidiado;I110;ENFERMEDAD CARDIACA HIPERTENSIVA CON INSUFICIENCIA CARDIACA (CONGESTIVA);Enfermedades cardiocerebrovasculares;6
2014;Masculino;21;Distrito;65 a 69 años;Subsidiado;I120;ENFERMEDAD RENAL HIPERTENSIVA CON INSUFICIENCIA RENAL;Enfermedades cardiocerebrovasculares;1
2014;Masculino;21;Distrito;65 a 69 años;Subsidiado;I219;NFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACION;Enfermedades cardiocerebrovasculares;68
2014;Masculino;21;Distrito;65 a 69 años;Subsidiado;I249;ENFERMEDAD ISQUEMICA AGUDA DEL CORAZON, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;2
2014;Masculino;21;Distrito;65 a 69 años;Subsidiado;I251;ENFERMEDAD ATEROSCLEROTICA DEL CORAZON;Enfermedades cardiocerebrovasculares;5
2014;Masculino;21;Distrito;65 a 69 años;Subsidiado;I259;ENFERMEDAD ISQUEMIA CRONICA DEL CORAZON, NO ESPECIFICADA;Enfermedades cardiocerebrovasculares;2
